Unnamed: 0,A,D,F,H,N,S,fileName,numResponses,agreement,emoVote,meanEmoResp,meanAngerResp,meanDisgustResp,meanFearResp,meanHappyResp,meanNeutralResp,meanSadResp,medianEmoResp,meanEmoRespNorm,meanAngerRespNorm,meanDisgustRespNorm,meanFearRespNorm,meanHappyRespNorm,meanNeutralRespNorm,meanSadRespNorm,medianEmoRespNorm
205854,0,0,11,0,0,0,1072_IWL_FEA_XX,11,1.0,F,71.2727272727273,-1.0,-1.0,71.2727272727273,-1.0,-1.0,-1.0,73.0,68.6575351386284,-1.0,-1.0,68.6575351386284,-1.0,-1.0,-1.0,64.9350649350649
205865,7,4,0,0,0,0,1072_DFA_ANG_XX,11,0.6363636363636359,A,68.6363636363636,65.5714285714286,74.0,-1.0,-1.0,-1.0,-1.0,69.0,69.66928754390321,67.9545891525147,72.67000972883329,-1.0,-1.0,-1.0,-1.0,69.620253164557
205867,2,4,1,0,0,4,1072_DFA_DIS_XX,11,0.36363636363636404,D:S,63.7272727272727,52.5,58.25,36.0,-1.0,-1.0,81.75,65.0,58.335933702324,42.3333333333333,46.9742190842961,36.4583333333333,-1.0,-1.0,83.168348597095,59.493670886076
205881,0,0,0,11,0,0,1072_WSI_HAP_XX,11,1.0,H,81.0,-1.0,-1.0,-1.0,81.0,-1.0,-1.0,84.0,81.4618197992853,-1.0,-1.0,-1.0,81.4618197992853,-1.0,-1.0,88.4057971014493
205892,0,0,4,0,0,7,1073_IEO_SAD_HI,11,0.6363636363636359,S,63.0909090909091,-1.0,-1.0,56.0,-1.0,-1.0,67.14285714285711,63.0,60.047818263097106,-1.0,-1.0,57.425448627727,-1.0,-1.0,61.546315197594396,62.2448979591837
205893,3,3,0,0,4,1,1073_IEO_ANG_LO,11,0.36363636363636404,N,44.1818181818182,23.3333333333333,41.6666666666667,-1.0,-1.0,65.5,29.0,39.0,37.639465988004105,18.3395755305868,31.0597983029011,-1.0,-1.0,61.4028213166144,20.224719101123604,33.3333333333333
205904,0,0,0,0,7,4,1073_TIE_SAD_XX,11,0.6363636363636359,N,59.8181818181818,-1.0,-1.0,-1.0,-1.0,71.71428571428571,39.0,61.0,,-1.0,-1.0,-1.0,-1.0,,39.737858233497796,
205977,10,1,0,0,0,0,1074_IEO_ANG_HI,11,0.9090909090909091,A,86.4545454545455,85.1,100.0,-1.0,-1.0,-1.0,-1.0,95.0,87.40346276530491,86.1438090418354,100.0,-1.0,-1.0,-1.0,-1.0,100.0
205985,0,0,0,11,0,0,1074_TIE_HAP_XX,11,1.0,H,85.1818181818182,-1.0,-1.0,-1.0,85.1818181818182,-1.0,-1.0,91.0,86.8978980267926,-1.0,-1.0,-1.0,86.8978980267926,-1.0,-1.0,93.1818181818182
206034,0,3,3,0,2,3,1074_ITS_SAD_XX,11,0.272727272727273,D:F:S,64.5454545454545,-1.0,73.0,62.3333333333333,-1.0,55.0,64.6666666666667,60.0,60.77190876303761,-1.0,71.2897757979725,59.540922040922005,-1.0,46.337414401328104,61.108024691358004,61.3333333333333
206048,0,0,4,0,0,7,1074_WSI_FEA_XX,11,0.6363636363636359,S,65.3636363636364,-1.0,-1.0,62.0,-1.0,-1.0,67.28571428571429,75.0,62.4268390053827,-1.0,-1.0,61.9991754277469,-1.0,-1.0,62.671218192603206,70.37037037037041
206102,2,1,1,1,6,0,1075_ITH_NEU_XX,11,0.545454545454545,N,59.363636363636395,45.5,59.0,35.0,29.0,73.1666666666667,-1.0,52.0,56.3043232178088,37.2463768115942,60.8695652173913,37.837837837837796,26.0416666666667,70.0176220084687,-1.0,45.5555555555556
206103,0,0,1,9,1,0,1075_ITH_HAP_XX,11,0.818181818181818,H,74.8181818181818,-1.0,-1.0,53.0,77.8888888888889,69.0,-1.0,69.0,73.0663517727273,-1.0,-1.0,52.77777777777779,76.5148056825014,62.318840579710105,-1.0,67.032967032967
206114,0,3,2,0,3,3,1075_ITS_NEU_XX,11,0.272727272727273,D:N:S,56.9090909090909,-1.0,66.3333333333333,36.5,-1.0,70.6666666666667,47.3333333333333,51.0,56.9861606014536,-1.0,70.1762725292137,32.1572852141126,-1.0,79.9138804457953,37.4209124209124,45.8823529411765
206130,0,1,7,0,2,1,1075_WSI_FEA_XX,11,0.6363636363636359,F,67.7272727272727,-1.0,64.0,75.28571428571429,-1.0,52.0,50.0,65.0,63.76344513797849,-1.0,63.3333333333333,71.3512806937751,-1.0,47.3926868044515,43.820224719101105,63.3333333333333
206131,0,2,1,0,0,8,1075_WSI_DIS_XX,11,0.7272727272727271,S,67.6363636363636,-1.0,39.5,98.0,-1.0,-1.0,70.875,64.0,64.04716396132089,-1.0,35.504009163803,97.7272727272727,-1.0,-1.0,66.97293906495639,55.71428571428571
206141,4,7,0,0,0,0,1076_IEO_ANG_HI,11,0.6363636363636359,D,68.1818181818182,71.5,66.28571428571429,-1.0,-1.0,-1.0,-1.0,68.0,66.530143219408,72.180049088359,63.301625580007496,-1.0,-1.0,-1.0,-1.0,74.1379310344827
206142,0,2,0,0,1,8,1076_IEO_FEA_LO,11,0.7272727272727271,S,54.363636363636395,-1.0,53.0,-1.0,-1.0,100.0,49.0,50.0,49.758621994795,-1.0,43.20316817093389,-1.0,-1.0,100.0,45.1173132001097,45.238095238095205
206153,0,10,0,0,0,1,1076_TIE_DIS_XX,11,0.9090909090909091,D,74.9090909090909,-1.0,78.9,-1.0,-1.0,-1.0,35.0,76.0,,-1.0,,-1.0,-1.0,-1.0,31.506849315068497,
206154,1,0,0,1,9,0,1076_IOM_NEU_XX,11,0.818181818181818,N,60.0,49.0,-1.0,-1.0,56.0,61.6666666666667,-1.0,58.0,54.969360948851296,38.5542168674699,-1.0,-1.0,50.561797752809,57.282995090787296,-1.0,51.76470588235289
206226,0,8,1,0,1,1,1077_IEO_DIS_LO,11,0.7272727272727271,D,62.363636363636395,-1.0,58.875,67.0,-1.0,100.0,48.0,62.0,54.7381849036681,-1.0,50.8107469961669,63.75,-1.0,100.0,31.8840579710145,52.94117647058821
206234,0,7,1,0,1,2,1077_TIE_DIS_XX,11,0.6363636363636359,D,48.0909090909091,-1.0,52.571428571428605,77.0,-1.0,7.0,38.5,50.0,38.2745629672646,-1.0,45.19853733468761,58.1818181818182,-1.0,6.06060606060606,20.194003527336896,26.923076923076895
206238,9,1,1,0,0,0,1077_IOM_ANG_XX,11,0.818181818181818,A,71.0,68.0,73.0,96.0,-1.0,-1.0,-1.0,81.0,68.9277382206404,66.5110701751414,64.1509433962264,95.4545454545455,-1.0,-1.0,-1.0,80.0
206283,1,0,0,0,10,0,1077_TSI_NEU_XX,11,0.9090909090909091,N,73.0909090909091,50.0,-1.0,-1.0,-1.0,75.4,-1.0,69.0,69.5998732590695,51.8987341772152,-1.0,-1.0,-1.0,71.3699871672549,-1.0,61.7283950617284
206291,1,1,1,0,6,2,1077_WSI_SAD_XX,11,0.545454545454545,N,58.9090909090909,28.0,14.0,60.0,-1.0,68.5,67.5,60.0,56.1134943360822,19.1780821917808,0.0,66.2162162162162,-1.0,69.00971577729909,58.897922312556496,59.5238095238095
206297,0,0,0,11,0,0,1078_IEO_HAP_MD,11,1.0,H,81.5454545454545,-1.0,-1.0,-1.0,81.5454545454545,-1.0,-1.0,88.0,80.52741088762221,-1.0,-1.0,-1.0,80.52741088762221,-1.0,-1.0,85.8823529411765
206351,0,1,8,0,1,1,1078_ITH_FEA_XX,11,0.7272727272727271,F,50.2727272727273,-1.0,63.0,47.375,-1.0,21.0,90.0,54.0,46.1169379599273,-1.0,59.7826086956522,42.271406734864996,-1.0,20.2020202020202,89.1304347826087,59.7826086956522
206363,0,2,9,0,0,0,1078_ITS_FEA_XX,11,0.818181818181818,F,56.0909090909091,-1.0,31.0,61.6666666666667,-1.0,-1.0,-1.0,59.0,54.7377651944046,-1.0,31.991951710261603,59.792390413103,-1.0,-1.0,-1.0,50.5050505050505
206365,1,1,0,4,5,0,1078_TSI_NEU_XX,11,0.45454545454545503,N,52.1818181818182,35.0,40.0,-1.0,56.0,55.0,-1.0,46.0,40.9525121512715,0.0,0.0,-1.0,50.40921409214089,49.7681554590846,-1.0,38.8888888888889
206379,0,0,0,11,0,0,1079_IEO_HAP_MD,11,1.0,H,89.0909090909091,-1.0,-1.0,-1.0,89.0909090909091,-1.0,-1.0,96.0,91.2810946796899,-1.0,-1.0,-1.0,91.2810946796899,-1.0,-1.0,98.3606557377049
206380,0,0,0,11,0,0,1079_IEO_HAP_HI,11,1.0,H,95.1818181818182,-1.0,-1.0,-1.0,95.1818181818182,-1.0,-1.0,96.0,95.2449781756562,-1.0,-1.0,-1.0,95.2449781756562,-1.0,-1.0,97.7272727272727
206391,0,1,8,0,0,2,1079_IEO_DIS_MD,11,0.7272727272727271,F,58.636363636363605,-1.0,72.0,54.0,-1.0,-1.0,70.5,66.0,52.7073974724154,-1.0,59.016393442623,48.4364037538449,-1.0,-1.0,66.6368743615935,59.016393442623
206402,10,0,0,0,1,0,1079_IOM_ANG_XX,11,0.9090909090909091,A,67.8181818181818,68.6,-1.0,-1.0,-1.0,60.0,-1.0,70.0,,63.711308566724995,-1.0,-1.0,-1.0,,-1.0,
206403,0,0,11,0,0,0,1079_IOM_FEA_XX,11,1.0,F,64.0909090909091,-1.0,-1.0,64.0909090909091,-1.0,-1.0,-1.0,72.0,60.0157396709169,-1.0,-1.0,60.0157396709169,-1.0,-1.0,-1.0,58.5365853658537
206475,0,0,0,1,10,0,1080_TIE_NEU_XX,11,0.9090909090909091,N,65.2727272727273,-1.0,-1.0,-1.0,74.0,64.4,-1.0,74.0,59.3381089538807,-1.0,-1.0,-1.0,72.6315789473684,58.0087619545319,-1.0,65.2173913043478
206483,0,1,0,0,0,10,1080_IOM_SAD_XX,11,0.9090909090909091,S,47.1818181818182,-1.0,12.0,-1.0,-1.0,-1.0,50.7,55.0,37.6917751949762,-1.0,0.0,-1.0,-1.0,-1.0,41.4609527144738,50.0
206487,0,0,0,2,8,1,1080_IWW_NEU_XX,11,0.7272727272727271,N,70.5454545454545,-1.0,-1.0,-1.0,67.0,74.625,45.0,72.0,63.3029933729809,-1.0,-1.0,-1.0,54.078947368421,72.1067847061209,11.3207547169811,66.17647058823529
206532,1,0,0,7,3,0,1080_TSI_ANG_XX,11,0.6363636363636359,H,54.9090909090909,32.0,-1.0,-1.0,49.71428571428571,74.6666666666667,-1.0,52.0,48.884600931777705,16.0493827160494,-1.0,-1.0,45.4314697233056,67.8869798234552,-1.0,47.22222222222221
206540,0,11,0,0,0,0,1080_WSI_DIS_XX,11,1.0,D,61.0909090909091,-1.0,61.0909090909091,-1.0,-1.0,-1.0,-1.0,55.0,59.39578814887611,-1.0,59.39578814887611,-1.0,-1.0,-1.0,-1.0,54.545454545454504
206600,0,0,0,11,0,0,1081_DFA_HAP_XX,11,1.0,H,74.8181818181818,-1.0,-1.0,-1.0,74.8181818181818,-1.0,-1.0,79.0,75.1980759549409,-1.0,-1.0,-1.0,75.1980759549409,-1.0,-1.0,76.6666666666667
206601,0,0,1,0,9,1,1081_DFA_SAD_XX,11,0.818181818181818,N,66.6363636363636,-1.0,-1.0,50.0,-1.0,65.5555555555556,93.0,68.0,62.828361468209295,-1.0,-1.0,48.6111111111111,-1.0,61.3581208068237,90.2777777777778,60.9375
206612,0,0,0,10,1,0,1081_TSI_HAP_XX,11,0.9090909090909091,H,75.0909090909091,-1.0,-1.0,-1.0,77.2,54.0,-1.0,83.0,77.9990684127226,-1.0,-1.0,-1.0,80.8577987834066,49.4117647058824,-1.0,86.07594936708858
206614,9,1,0,0,0,1,1081_TSI_ANG_XX,11,0.818181818181818,A,50.0,46.5555555555556,58.0,-1.0,-1.0,-1.0,73.0,58.0,43.0264957584553,39.312236883057295,53.658536585365894,-1.0,-1.0,-1.0,65.8227848101266,46.0
206628,0,0,2,0,1,8,1082_IEO_SAD_MD,11,0.7272727272727271,S,67.6363636363636,-1.0,-1.0,38.0,-1.0,100.0,71.0,74.0,64.0199644563774,-1.0,-1.0,26.2836011947091,-1.0,100.0,68.9565508288416,71.0144927536232
206629,0,0,0,0,3,8,1082_IEO_SAD_HI,11,0.7272727272727271,S,76.0909090909091,-1.0,-1.0,-1.0,-1.0,96.3333333333333,68.5,78.0,73.49722063473371,-1.0,-1.0,-1.0,-1.0,95.750184774575,65.1523590822932,75.71428571428571
206639,0,0,0,3,8,0,1082_TIE_NEU_XX,11,0.7272727272727271,N,52.363636363636395,-1.0,-1.0,-1.0,29.6666666666667,60.875,-1.0,48.0,48.9068436020277,-1.0,-1.0,-1.0,25.4354507727821,57.708615912994794,-1.0,45.161290322580605
206640,0,0,0,11,0,0,1082_TIE_HAP_XX,11,1.0,H,86.3636363636364,-1.0,-1.0,-1.0,86.3636363636364,-1.0,-1.0,91.0,86.7116053038875,-1.0,-1.0,-1.0,86.7116053038875,-1.0,-1.0,90.1639344262295
206651,1,4,0,0,6,0,1082_IWW_NEU_XX,11,0.545454545454545,N,57.9090909090909,27.0,45.5,-1.0,-1.0,71.3333333333333,-1.0,59.0,,26.2626262626263,38.4688147667431,-1.0,-1.0,,-1.0,
206652,0,0,0,11,0,0,1082_IWW_HAP_XX,11,1.0,H,78.4545454545455,-1.0,-1.0,-1.0,78.4545454545455,-1.0,-1.0,79.0,77.8068480524548,-1.0,-1.0,-1.0,77.8068480524548,-1.0,-1.0,75.609756097561
206732,1,4,1,0,0,5,1083_IOM_DIS_XX,11,0.45454545454545503,S,44.2727272727273,62.0,33.5,85.0,-1.0,-1.0,41.2,36.0,34.0584977375417,53.086419753086396,23.008935508935497,72.7272727272727,-1.0,-1.0,31.3588081193715,32.3943661971831
206736,5,4,0,0,0,2,1083_IWW_ANG_XX,11,0.45454545454545503,A,83.9090909090909,88.2,89.5,-1.0,-1.0,-1.0,62.0,88.0,83.4022169239961,88.04041249428249,90.1546375269098,-1.0,-1.0,-1.0,58.30188679245279,88.4210526315789
206781,1,1,1,0,6,2,1083_WSI_NEU_XX,11,0.545454545454545,N,61.545454545454504,31.0,56.0,37.0,-1.0,71.3333333333333,62.5,59.0,55.4714976280143,27.8481012658228,36.065573770491795,26.388888888888896,-1.0,65.9244647951387,62.1685606060606,54.09836065573771
206789,0,0,0,10,1,0,1084_IEO_HAP_MD,11,0.9090909090909091,H,74.9090909090909,-1.0,-1.0,-1.0,76.7,57.0,-1.0,71.0,78.6079465684722,-1.0,-1.0,-1.0,80.56710188105708,59.016393442623,-1.0,82.3529411764706
206834,0,1,0,10,0,0,1084_IWL_HAP_XX,11,0.9090909090909091,H,78.7272727272727,-1.0,62.0,-1.0,80.4,-1.0,-1.0,75.0,76.77907372795,-1.0,46.774193548387096,-1.0,79.77956174590629,-1.0,-1.0,73.7373737373737
206849,0,1,5,0,3,2,1084_DFA_FEA_XX,11,0.45454545454545503,F,60.0,-1.0,54.0,60.2,-1.0,63.0,58.0,54.0,57.1358969441453,-1.0,50.0,54.40593512767429,-1.0,63.6219652667021,57.7996474735605,52.0833333333333
206861,1,0,4,0,1,5,1084_TSI_FEA_XX,11,0.45454545454545503,S,63.9090909090909,23.0,-1.0,54.75,-1.0,100.0,72.2,68.0,64.056773651905,20.212765957446802,-1.0,60.055144386130294,-1.0,100.0,68.8382333337974,63.5294117647059
206863,1,4,0,0,6,0,1084_WSI_NEU_XX,11,0.545454545454545,N,58.8181818181818,66.0,64.5,-1.0,-1.0,53.8333333333333,-1.0,59.0,49.64689883915871,62.0,54.0379176060668,-1.0,-1.0,44.660702801079594,-1.0,47.9166666666667
206877,0,3,0,0,8,0,1085_IEO_ANG_MD,11,0.7272727272727271,N,64.9090909090909,-1.0,30.0,-1.0,-1.0,78.0,-1.0,67.0,61.6090278135973,-1.0,19.416708064249,-1.0,-1.0,77.431147719603,-1.0,64.0449438202247
206878,9,1,1,0,0,0,1085_IEO_ANG_HI,11,0.818181818181818,A,77.6363636363636,77.0,100.0,61.0,-1.0,-1.0,-1.0,82.0,75.54771164652121,74.3585639225271,100.0,61.7977528089888,-1.0,-1.0,-1.0,81.4432989690722
206889,1,5,0,0,5,0,1085_TIE_FEA_XX,11,0.45454545454545503,D:N,47.8181818181818,29.0,35.6,-1.0,-1.0,63.8,-1.0,38.0,41.0588381926689,21.4285714285714,28.3792051907981,-1.0,-1.0,57.6645245473592,-1.0,34.375
206900,3,5,0,0,3,0,1085_IWW_ANG_XX,11,0.45454545454545503,D,49.9090909090909,17.0,55.0,-1.0,-1.0,74.3333333333333,-1.0,58.0,,13.777039804437099,,-1.0,-1.0,61.250364115120895,-1.0,
206973,0,0,0,1,10,0,1086_IOM_NEU_XX,11,0.9090909090909091,N,57.1818181818182,-1.0,-1.0,-1.0,11.0,61.8,-1.0,56.0,51.2808838004631,-1.0,-1.0,-1.0,6.31578947368421,55.777393233141005,-1.0,50.0
207030,11,0,0,0,0,0,1086_WSI_ANG_XX,11,1.0,A,73.9090909090909,73.9090909090909,-1.0,-1.0,-1.0,-1.0,-1.0,81.0,71.4837877016902,71.4837877016902,-1.0,-1.0,-1.0,-1.0,-1.0,77.04918032786891
207038,0,0,0,0,2,9,1087_IEO_SAD_MD,11,0.818181818181818,S,58.9090909090909,-1.0,-1.0,-1.0,-1.0,61.0,58.4444444444444,61.0,54.832692331322406,-1.0,-1.0,-1.0,-1.0,58.01767676767679,54.124918012132504,62.6262626262626
207044,0,0,9,0,1,1,1087_IEO_FEA_MD,11,0.818181818181818,F,57.636363636363605,-1.0,-1.0,55.3333333333333,-1.0,51.0,85.0,56.0,53.85520640030229,-1.0,-1.0,50.8185754183662,-1.0,49.4845360824742,85.55555555555559,48.23529411764711
207099,0,1,1,0,5,4,1087_ITS_SAD_XX,11,0.45454545454545503,N,62.545454545454504,-1.0,68.0,32.0,-1.0,88.6,36.25,68.0,58.5095332399358,-1.0,58.4415584415584,23.611111111111104,-1.0,86.13841730558599,32.7150273896737,58.4415584415584
207110,0,0,0,9,2,0,1087_WSI_HAP_XX,11,0.818181818181818,H,65.6363636363636,-1.0,-1.0,-1.0,65.3333333333333,67.0,-1.0,64.0,66.78972807367721,-1.0,-1.0,-1.0,67.2567660809392,64.6880570409982,-1.0,71.4285714285714
207112,4,4,1,2,0,0,1087_WSI_ANG_XX,11,0.36363636363636404,A:D,57.8181818181818,54.5,73.0,36.0,45.0,-1.0,-1.0,58.0,55.139627034455,56.725806451612904,71.4281615085058,36.4583333333333,28.7308461025983,-1.0,-1.0,51.428571428571395
207126,0,0,0,0,10,1,1088_IEO_FEA_MD,11,0.9090909090909091,N,73.4545454545455,-1.0,-1.0,-1.0,-1.0,75.9,49.0,67.0,72.2502662650397,-1.0,-1.0,-1.0,-1.0,75.9309890940753,35.4430379746835,72.463768115942
207127,2,0,3,2,4,0,1088_IEO_FEA_HI,11,0.36363636363636404,N,71.8181818181818,28.5,-1.0,79.0,83.0,82.5,-1.0,80.0,68.75737107044989,21.464548624564102,-1.0,74.6825396825397,81.8786266924565,81.3992780233222,-1.0,77.7777777777778
207137,0,1,0,0,10,0,1088_IOM_NEU_XX,11,0.9090909090909091,N,67.4545454545455,-1.0,59.0,-1.0,-1.0,68.3,-1.0,59.0,65.1511100230433,-1.0,52.8735632183908,-1.0,-1.0,66.3788647035085,-1.0,58.1632653061224
207138,0,0,0,11,0,0,1088_IOM_HAP_XX,11,1.0,H,64.8181818181818,-1.0,-1.0,-1.0,64.8181818181818,-1.0,-1.0,69.0,62.05219196798921,-1.0,-1.0,-1.0,62.05219196798921,-1.0,-1.0,68.1818181818182
207149,0,0,0,0,10,1,1088_TAI_NEU_XX,11,0.9090909090909091,N,64.7272727272727,-1.0,-1.0,-1.0,-1.0,68.2,30.0,74.0,,-1.0,-1.0,-1.0,-1.0,,11.392405063291099,
207150,0,0,0,11,0,0,1088_TAI_HAP_XX,11,1.0,H,62.545454545454504,-1.0,-1.0,-1.0,62.545454545454504,-1.0,-1.0,73.0,58.6317027247411,-1.0,-1.0,-1.0,58.6317027247411,-1.0,-1.0,68.2352941176471
207222,8,2,0,0,1,0,1089_IOM_ANG_XX,11,0.7272727272727271,A,75.3636363636364,84.5,73.5,-1.0,-1.0,6.0,-1.0,79.0,72.92401311671229,82.57785683638441,69.2081447963801,-1.0,-1.0,3.125,-1.0,75.0
207230,0,10,0,0,0,1,1089_IWW_DIS_XX,11,0.9090909090909091,D,84.6363636363636,-1.0,83.2,-1.0,-1.0,-1.0,99.0,88.0,85.5838026281902,-1.0,84.3240010728274,-1.0,-1.0,-1.0,98.1818181818182,87.8787878787879
207234,11,0,0,0,0,0,1089_TAI_ANG_XX,11,1.0,A,82.9090909090909,82.9090909090909,-1.0,-1.0,-1.0,-1.0,-1.0,87.0,82.0740200739975,82.0740200739975,-1.0,-1.0,-1.0,-1.0,-1.0,85.2272727272727
207279,0,0,1,1,9,0,1090_IEO_NEU_XX,11,0.818181818181818,N,64.8181818181818,-1.0,-1.0,81.0,19.0,68.1111111111111,-1.0,62.0,61.4406567133408,-1.0,-1.0,78.2051282051282,13.6363636363636,64.8895257783618,-1.0,55.2083333333333
207287,5,4,2,0,0,0,1090_IEO_ANG_MD,11,0.45454545454545503,A,58.363636363636395,59.6,54.5,63.0,-1.0,-1.0,-1.0,65.0,56.2426995249265,60.6884920236722,47.4206006938455,62.7724159402242,-1.0,-1.0,-1.0,55.6818181818182
207293,0,5,4,0,0,2,1090_IEO_DIS_MD,11,0.45454545454545503,D,64.6363636363636,-1.0,57.6,75.25,-1.0,-1.0,61.0,63.0,61.0377135680762,-1.0,55.1612306702412,70.6426227312303,-1.0,-1.0,56.5191024863554,65.979381443299
207332,0,0,1,9,1,0,1090_ITH_HAP_XX,11,0.818181818181818,H,48.636363636363605,-1.0,-1.0,52.0,46.8888888888889,61.0,-1.0,52.0,40.5238438742707,-1.0,-1.0,30.645161290322598,40.051773170661995,54.6511627906977,-1.0,34.3434343434343
207347,1,2,1,1,4,2,1090_ITS_FEA_XX,11,0.36363636363636404,N,41.1818181818182,21.0,56.5,26.0,41.0,48.25,29.5,45.0,36.680659180087105,18.918918918918898,52.7753623188406,22.9166666666667,35.8695652173913,41.4708873633359,27.173913043478304,35.8695652173913
207359,3,3,2,0,2,1,1090_WSI_FEA_XX,11,0.272727272727273,A:D,48.1818181818182,72.3333333333333,48.0,24.5,-1.0,33.0,54.0,54.0,46.0419411992196,68.2411756879842,46.451587628058206,20.1984635083227,-1.0,36.309523809523796,49.3670886075949,49.3670886075949
207361,0,0,1,0,8,2,1091_IEO_NEU_XX,11,0.7272727272727271,N,53.363636363636395,-1.0,-1.0,44.0,-1.0,57.25,42.5,54.0,41.9977760341989,-1.0,-1.0,37.77777777777779,-1.0,50.4175769676584,10.4285714285714,40.2439024390244
207375,0,1,1,0,0,9,1091_IEO_DIS_MD,11,0.818181818181818,S,69.9090909090909,-1.0,57.0,57.0,-1.0,-1.0,72.7777777777778,68.0,66.1223000056345,-1.0,29.5081967213115,51.685393258427,-1.0,-1.0,71.7946344535824,67.7777777777778
207376,0,2,0,0,0,9,1091_IEO_DIS_HI,11,0.818181818181818,S,84.4545454545455,-1.0,92.5,-1.0,-1.0,-1.0,82.6666666666667,86.0,82.3704594236627,-1.0,89.709595959596,-1.0,-1.0,-1.0,80.7395401934553,81.17647058823529
207386,4,4,0,0,2,1,1091_IOM_ANG_XX,11,0.36363636363636404,A:D,54.0,49.25,66.75,-1.0,-1.0,53.5,23.0,58.0,50.248894978832105,45.55478965673571,66.38700738916259,-1.0,-1.0,43.3455433455433,18.279569892473102,57.1428571428571
207387,0,0,7,0,0,4,1091_IOM_FEA_XX,11,0.6363636363636359,F,63.8181818181818,-1.0,-1.0,57.0,-1.0,-1.0,75.75,74.0,61.136401499650404,-1.0,-1.0,54.3616529621677,-1.0,-1.0,72.9922114402451,71.2643678160919
207399,1,0,9,0,1,0,1091_TAI_FEA_XX,11,0.818181818181818,F,54.0909090909091,72.0,-1.0,49.1111111111111,-1.0,81.0,-1.0,59.0,47.2706906205589,72.1518987341772,-1.0,41.0193347443014,-1.0,78.6516853932584,-1.0,44.8979591836735
300057,1,0,9,0,1,0,1001_ITH_FEA_XX,11,0.818181818181818,F,62.636363636363605,61.0,-1.0,62.6666666666667,-1.0,64.0,-1.0,62.0,55.645640687223704,58.9473684210526,-1.0,55.5588532376009,-1.0,53.125,-1.0,53.125
300058,1,5,2,0,2,1,1001_ITH_DIS_XX,11,0.45454545454545503,D,62.636363636363605,22.0,61.4,55.5,-1.0,86.0,77.0,65.0,52.8729753717725,0.0,56.21664535379371,42.658536585365894,-1.0,75.87044534412959,63.461538461538495,56.6666666666667
300059,2,1,0,0,8,0,1001_DFA_NEU_XX,11,0.7272727272727271,N,64.7272727272727,10.0,85.0,-1.0,-1.0,75.875,-1.0,74.0,59.1745231434844,1.6666666666666698,62.5,-1.0,-1.0,73.1358026556244,-1.0,62.5
300060,0,0,1,10,0,0,1001_DFA_HAP_XX,11,0.9090909090909091,H,56.7272727272727,-1.0,-1.0,45.0,57.9,-1.0,-1.0,48.0,50.867058339321005,-1.0,-1.0,14.516129032258101,54.5021512700272,-1.0,-1.0,45.454545454545496
300061,0,0,4,1,5,1,1001_DFA_SAD_XX,11,0.45454545454545503,N,62.2727272727273,-1.0,-1.0,59.5,29.0,63.6,100.0,66.0,56.08367002383229,-1.0,-1.0,54.8178330471974,11.25,57.279807614673096,100.0,58.0645161290323
300067,0,2,2,0,4,3,1001_ITS_SAD_XX,11,0.36363636363636404,N,60.1818181818182,-1.0,66.0,49.0,-1.0,61.75,61.6666666666667,63.0,54.5598997887819,-1.0,63.6046511627907,49.3065967016492,-1.0,51.086283975956,56.663755347965896,55.1020408163265
300068,6,4,1,0,0,0,1001_ITS_ANG_XX,11,0.545454545454545,A,48.0909090909091,42.3333333333333,67.0,7.0,-1.0,-1.0,-1.0,52.0,46.221248891696206,30.724615176129603,81.0215116879702,0.0,-1.0,-1.0,-1.0,35.1648351648352
300071,0,0,0,0,11,0,1001_TSI_NEU_XX,11,1.0,N,77.3636363636364,-1.0,-1.0,-1.0,-1.0,77.3636363636364,-1.0,82.0,74.5936699940038,-1.0,-1.0,-1.0,-1.0,74.5936699940038,-1.0,75.4098360655738
300072,0,0,0,11,0,0,1001_TSI_HAP_XX,11,1.0,H,74.2727272727273,-1.0,-1.0,-1.0,74.2727272727273,-1.0,-1.0,72.0,69.5724226913342,-1.0,-1.0,-1.0,69.5724226913342,-1.0,-1.0,71.5909090909091
300076,2,7,1,0,0,1,1001_TSI_DIS_XX,11,0.6363636363636359,D,65.2727272727273,57.0,65.5714285714286,53.0,-1.0,-1.0,92.0,75.0,53.4720984599306,42.113783533765,54.332886887151005,42.6829268292683,-1.0,-1.0,80.9523809523809,68.0
300077,1,0,0,1,9,0,1001_WSI_NEU_XX,11,0.818181818181818,N,65.7272727272727,16.0,-1.0,-1.0,61.0,71.7777777777778,-1.0,67.0,66.3248442456614,0.0,-1.0,-1.0,54.761904761904795,74.9790424378189,-1.0,61.7283950617284
300080,10,1,0,0,0,0,1001_WSI_ANG_XX,11,0.9090909090909091,A,62.8181818181818,63.3,58.0,-1.0,-1.0,-1.0,-1.0,69.0,56.736046481872904,56.695365415774404,57.1428571428571,-1.0,-1.0,-1.0,-1.0,57.1428571428571
300082,3,7,0,0,1,0,1001_WSI_DIS_XX,11,0.6363636363636359,D,55.454545454545496,35.6666666666667,63.1428571428571,-1.0,-1.0,61.0,-1.0,61.0,50.163980277898204,26.4328316941186,61.786469710646294,-1.0,-1.0,40.0,-1.0,40.0
300083,0,0,0,1,10,0,1002_IEO_NEU_XX,11,0.9090909090909091,N,78.8181818181818,-1.0,-1.0,-1.0,21.0,84.6,-1.0,80.0,77.5986614543507,-1.0,-1.0,-1.0,11.3636363636364,84.2221639634221,-1.0,82.1428571428572
